sampno,vehno,vehicle_num,num_hh_vehicles,veh_year,veh_make,veh_make_other,veh_make_clean,veh_model,veh_model_other,veh_model_clean,fuel,fuel_clean,veh_type,veh_type_clean,vehicle_status,flag_hev,flag_phev,flag_fcev,flag_bev,obtain,company_car,current_acquired_year,current_acquired_month,annual_mileage,electric_percent,tnc_veh,tnc_miles,delivery,delivery_miles,mpg,replace_intent,current_primary_driver,primary_driver_id,company_acquired_year,fuel_pay,personal_miles,business_miles,company_primary_driver,company_primary_driver_id,other_drivers,behavior_1,behavior_2,behavior_3,behavior_4,behavior_5
192760,192760.v01,1,1,2017,TOYOTA, ,TOYOTA,,,,2,2,2,2, ,1,0,0,0,1, ,2016, ,7000, ,2, ,2, ,54,4,1,192760.p01, , , , , , , , , , , , 
192793,192793.v02,2,4,2007,TOYOTA, ,TOYOTA,,,,1,1,3,3, ,0,0,0,0,1, ,2007, ,3500, ,2, ,2, ,35,2,2,192793.p02, , , , , , , , , , , , 
192775,192775.v01,1,1,2015,KIA, ,KIA,,,,1,1,6,6, ,0,0,0,0,1, ,2015, ,1000, ,2, ,2, ,25,6,1,192775.p01, , , , , , , , , , , , 
192772,192772.v01,1,1,2008,TOYOTA, ,TOYOTA,,,,2,2,8,8, ,1,0,0,0,1, ,2008, ,20000, ,2, ,2, ,25,3,1,192772.p01, , , , , , , , , , , , 
192779,192779.v01,1,3,2015,HONDA, ,HONDA,,,,1,1,2,2, ,0,0,0,0,1, ,2015, ,3000, ,2, ,2, ,30,4,2,192779.p02, , , , , , , , , , , , 
192777,192777.v02,2,2,1999,TOYOTA, ,TOYOTA,,,,1,1,3,3, ,0,0,0,0,1, ,1999, ,3000, ,2, ,2, ,20,2,2,192777.p02, , , , , , , , , , , , 
192781,192781.v04,4,7,2000,AUDI, ,AUDI,,,,1,1,2,2, ,0,0,0,0,3, ,2002, ,2000, ,2, ,2, ,26,5,3,192781.p03, , , , , , , , , , , , 
192873,192873.v01,1,3,2006,HONDA, ,HONDA,,,,1,1,3,3, ,0,0,0,0,1, ,2006, ,10000, ,2, ,2, ,21,2,1,192873.p01, , , , , , , , , , , , 
192781,192781.v07,7,7,1988,FORD, ,FORD,,,,1,1,5,5, ,0,0,0,0,3, ,1988, ,300, ,2, ,2, ,18,4,1,192781.p01, , , , , , , , , , , , 
192776,192776.v02,2,2,2003,SUBARU, ,SUBARU,,,,1,1,7,7, ,0,0,0,0,3, ,2007, ,5000, ,2, ,2, ,24,2,1,192776.p01, , , , , , , , , , , , 
192826,192826.v01,1,1,2005,HONDA, ,HONDA,,,,1,1,2,2, ,0,0,0,0,1, ,2005, ,5000, ,2, ,2, ,30,2,1,192826.p01, , , , , , , , , , , , 
192782,192782.v03,3,3,2019,JEEP, ,JEEP,,,,1,1,6,6, ,0,0,0,0,2, ,2018,10,12000, ,2, ,2, ,30,3,2,192782.p02, , , , , , , , , , , , 
192787,192787.v02,2,2,2015,HYUNDAI, ,HYUNDAI,,,,1,1,3,3, ,0,0,0,0,1, ,2015, ,5000, ,2, ,2, ,30,4,2,192787.p02, , , , , , , , , , , , 
192806,192806.v01,1,4,2012,FORD, ,FORD,,,,4,4,13,13, ,0,0,0,0,3, ,2018,10,25000, ,2, ,2, ,12,2,2,192806.p02, , , , , , , , , , , , 
192795,192795.v01,1,1,2014,FORD, ,FORD,,,,1,1,6,6, ,0,0,0,0,1, ,2014, ,2000, ,2, ,2, ,28,5,2,192795.p02, , , , , , , , , , , , 
192799,192799.v01,1,2,2007,CHEVROLET, ,CHEVROLET,,,,1,1,9,9, ,0,0,0,0,3, ,2010, ,12000, ,2, ,2, ,17,3,1,192799.p01, , , , , , , , , , , , 
192797,192797.v01,1,1,2002,HYUNDAI, ,HYUNDAI,,,,1,1,2,2, ,0,0,0,0,1, ,2002, ,3000, ,2, ,2, ,20,2,1,192797.p01, , , , , , , , , , , , 
192804,192804.v02,2,3,2010,LEXUS, ,LEXUS,,,,1,1,2,2, ,0,0,0,0,3, ,2012, ,8000, ,2, ,2, ,23,2,2,192804.p02, , , , , , , , , , , , 
192801,192801.v01,1,2,2014,TOYOTA, ,TOYOTA,,,,1,1,2,2, ,0,0,0,0,1, ,2014, ,10000, ,2, ,2, ,36,3,1,192801.p01, , , , , , , , , , , , 
192812,192812.v01,1,1,1995,DODGE, ,DODGE,,,,1,1,12,12, ,0,0,0,0,3, ,2015, ,50000, ,2, ,2, ,12,2,2,192812.p02, , , , , , , , , , , , 
192811,192811.v01,1,1,2013,TOYOTA, ,TOYOTA,,,,1,1,2,2, ,0,0,0,0,1, ,2013, ,6000, ,2, ,2, ,35,5,1,192811.p01, , , , , , , , , , , , 
192807,192807.v03,3,4,2015,AUDI, ,AUDI,,,,4,4,1,1, ,0,0,0,0,1, ,2016, ,55555, ,1,555,1,55,20,1,1,192807.p01, , , , , , , , , , , , 
192808,192808.v01,1,2,2014,BMW, ,BMW,,,,1,1,6,6, ,0,0,0,0,3, ,2015, ,8000, ,2, ,2, ,32,4,1,192808.p01, , , , , , , , , , , , 
192813,192813.v01,1,2,2018,AUDI, ,AUDI,,,,1,1,2,2, ,0,0,0,0,2, ,2018,8,10000, ,2, ,2, ,20,2,1,192813.p01, , , , , , , , , , , , 
192814,192814.v02,2,4,2018,BENTLEY, ,BENTLEY,,,,1,1,3,3, ,0,0,0,0,3, ,2018,5,24444, ,2, ,2, ,34,2,1,192814.p01, , , , , , , , , , , , 
192822,192822.v01,1,2,2017,HYUNDAI, ,HYUNDAI,,,,1,1,3,3, ,0,0,0,0,3, ,2017, ,20000, ,2, ,2, ,23,3,1,192822.p01, , , , , , , , , , , , 
192815,192815.v02,2,2,2019,SUBARU, ,SUBARU,,,,1,1,7,7, ,0,0,0,0,2, ,2018,4,4500, ,2, ,2, ,33,3,1,192815.p01, , , , , , , , , , , , 
192818,192818.v02,2,2,2007,TOYOTA, ,TOYOTA,,,,2,2,3,3, ,1,0,0,0,1, ,2007, ,10000, ,2, ,2, ,38,1,2,192818.p02, , , , , , , , , , , , 
192823,192823.v01,1,1,2002,BMW, ,BMW,,,,1,1,2,2, ,0,0,0,0,1, ,2002, ,10000, ,2, ,2, ,19,1,1,192823.p01, , , , , , , , , , , , 
192829,192829.v03,3,3,2008,HONDA, ,HONDA,,,,2,2,2,2, ,1,0,0,0,1, ,2008, ,5000, ,2, ,2, ,36,2,1,192829.p01, , , , , , , , , , , , 
192830,192830.v01,1,2,2013,LEXUS, ,LEXUS,,,,1,1,3,3, ,0,0,0,0,1, ,2013, ,5000, ,2, ,2, ,28,3,1,192830.p01, , , , , , , , , , , , 
192840,192840.v02,2,2,2009,HYUNDAI, ,HYUNDAI,,,,1,1,6,6, ,0,0,0,0,3, ,2010, ,10000, ,2, ,2, ,16,3,2,192840.p02, , , , , , , , , , , , 
192845,192845.v01,1,2,2005,FORD, ,FORD,,,,1,1,2,2, ,0,0,0,0,3, ,2006, ,7500, ,2, ,2, ,28,2,1,192845.p01, , , , , , , , , , , , 
192846,192846.v01,1,2,2018,CHEVROLET, ,CHEVROLET,,,,1,1,3,3, ,0,0,0,0,1, ,2018,9,8000, ,2, ,2, ,25,4,1,192846.p01, , , , , , , , , , , , 
192848,192848.v02,2,2,1998,JEEP, ,JEEP,,,,1,1,7,7, ,0,0,0,0,3, ,2007, ,20000, ,2, ,2, ,16,6,1,192848.p01, , , , , , , , , , , , 
192865,192865.v02,2,2,2002,ACURA, ,ACURA,,,,1,1,8,8, ,0,0,0,0,3, ,2015, ,1000, ,2, ,2, ,20,3,1,192865.p01, , , , , , , , , , , , 
192859,192859.v02,2,3,2012,TOYOTA, ,TOYOTA,,,,1,1,3,3, ,0,0,0,0,1, ,2012, ,7000, ,2, ,2, ,30,4,2,192859.p02, , , , , , , , , , , , 
191702,191702.v02,2,2,2012,VOLKSWAGEN, ,VOLKSWAGEN,,,,1,1,2,2, ,0,0,0,0,1, ,2011, ,10000, ,2, ,2, ,30,5,2,191702.p02, , , , , , , , , , , , 
192861,192861.v01,1,1,2014,TOYOTA, ,TOYOTA,,,,1,1,2,2, ,0,0,0,0,3, ,2016, ,30000, ,2, ,2, ,27,4,1,192861.p01, , , , , , , , , , , , 
192871,192871.v03,3,3,2012,TOYOTA, ,TOYOTA,,,,2,2,3,3, ,1,0,0,0,1, ,2012, ,10000, ,2, ,2, ,40,3,3,192871.p03, , , , , , , , , , , , 
192884,192884.v01,1,3,2018,TOYOTA, ,TOYOTA,,,,1,1,3,3, ,0,0,0,0,1, ,2018,4,6000, ,2, ,2, ,38,5,1,192884.p01, , , , , , , , , , , , 
192875,192875.v02,2,4,2002,KIA, ,KIA,,,,1,1,1,1, ,0,0,0,0,3, ,2011, ,3000, ,2, ,2, ,30,6,1,192875.p01, , , , , , , , , , , , 
192911,192911.v03,3,3,2015,HYUNDAI, ,HYUNDAI,,,,1,1,3,3, ,0,0,0,0,3, ,2017, ,11000, ,2, ,2, ,25,3,2,192911.p02, , , , , , , , , , , , 
192870,192870.v01,1,1,2019,HONDA, ,HONDA,,,,1,1,3,3, ,0,0,0,0,1, ,2019,1,222, ,1,22,1,2,2,1,1,192870.p01, , , , , , , , , , , , 
192876,192876.v02,2,2,2013,NISSAN, ,NISSAN,,,,1,1,3,3, ,0,0,0,0,1, ,2013, ,4000, ,2, ,2, ,35,3,1,192876.p01, , , , , , , , , , , , 
192897,192897.v01,1,1,2014,MITSUBISHI, ,MITSUBISHI,,,,1,1,2,2, ,0,0,0,0,1, ,2014, ,35000, ,2, ,2, ,30,4,1,192897.p01, , , , , , , , , , , , 
192910,192910.v02,2,3,2007,TOYOTA, ,TOYOTA,,,,1,1,3,3, ,0,0,0,0,1, ,2007, ,40000, ,2, ,2, ,35,2,2,192910.p02, , , , , , , , , , , , 
192894,192894.v02,2,4,2004,CADILLAC, ,CADILLAC,,,,1,1,6,6, ,0,0,0,0,1, ,2004, ,1000, ,2, ,2, ,22,2,2,192894.p02, , , , , , , , , , , , 
192885,192885.v02,2,3,2016,TOYOTA, ,TOYOTA,,,,1,1,8,8, ,0,0,0,0,1, ,2017, ,10000, ,2, ,2, ,19,5,1,192885.p01, , , , , , , , , , , , 
192892,192892.v01,1,2,2018,FORD, ,FORD,,,,1,1,13,13, ,0,0,0,0,1, ,2019,2,12000, ,2, ,2, ,22,7,1,192892.p01, , , , , , , , , , , , 
192899,192899.v01,1,1,2014,HYUNDAI, ,HYUNDAI,,,,1,1,3,3, ,0,0,0,0,1, ,2014, ,1000, ,2, ,2, ,20,3,1,192899.p01, , , , , , , , , , , , 
192909,192909.v01,1,1,2002,LEXUS, ,LEXUS,,,,1,1,3,3, ,0,0,0,0,3, ,2009, ,1700, ,2, ,2, ,23,2,1,192909.p01, , , , , , , , , , , , 
192903,192903.v01,1,1,2003,HONDA, ,HONDA,,,,1,1,3,3, ,0,0,0,0,1, ,2002, ,17400, ,2, ,2, ,33,3,1,192903.p01, , , , , , , , , , , , 
192904,192904.v02,2,2,1997,FORD, ,FORD,,,,1,1,13,13, ,0,0,0,0,1, ,1997, ,12000, ,2, ,2, ,15,2,2,192904.p02, , , , , , , , , , , , 
192913,192913.v01,1,2,2015,TOYOTA, ,TOYOTA,,,,2,2,3,3, ,1,0,0,0,1, ,2015, ,6000, ,2, ,2, ,33,3,1,192913.p01, , , , , , , , , , , , 
192921,192921.v01,1,2,2018,LAND ROVER, ,LAND ROVER,,,,1,1,6,6, ,0,0,0,0,1, ,2018,5,4500, ,2, ,2, ,21,4,2,192921.p02, , , , , , , , , , , , 
192929,192929.v01,1,1,2007,VOLKSWAGEN, ,VOLKSWAGEN,,,,1,1,1,1, ,0,0,0,0,3, ,2012, ,9000, ,2, ,2, ,18,2,1,192929.p01, , , , , , , , , , , , 
192917,192917.v01,1,2,2018,TOYOTA, ,TOYOTA,,,,2,2,2,2, ,1,0,0,0,1, ,2018,2,30000, ,2, ,2, ,52,2,2,192917.p02, , , , , , , , , , , , 
192940,192940.v01,1,3,2007,MINI, ,MINI,,,,1,1,1,1, ,0,0,0,0,3, ,2009, ,10000, ,2, ,2, ,34,2,1,192940.p01, , , , , , , , , , , , 
192919,192919.v01,1,1,2015,HONDA, ,HONDA,,,,1,1,6,6, ,0,0,0,0,1, ,2015, ,5000, ,2, ,2, ,22,2,1,192919.p01, , , , , , , , , , , , 
192920,192920.v02,2,2,2015,INFINITI, ,INFINITI,,,,1,1,7,7, ,0,0,0,0,3, ,2017, ,7000, ,2, ,2, ,20,5,2,192920.p02, , , , , , , , , , , , 
192927,192927.v04,4,5,2012,FORD, ,FORD,,,,1,1,2,2, ,0,0,0,0,1, ,2012, ,2500, ,2, ,2, ,30,3,1,192927.p01, , , , , , , , , , , , 
192922,192922.v02,2,3,2001,HONDA, ,HONDA,,,,1,1,6,6, ,0,0,0,0,1, ,2001, ,2000, ,2, ,2, ,26,5,1,192922.p01, , , , , , , , , , , , 
192935,192935.v01,1,1,2018,AUDI, ,AUDI,,,,1,1,5,5, ,0,0,0,0,2, ,2017, ,8000, ,2, ,2, ,25,2,1,192935.p01, , , , , , , , , , , , 
192933,192933.v01,1,2,2007,TOYOTA, ,TOYOTA,,,,1,1,2,2, ,0,0,0,0,1, ,2006, ,20000, ,2, ,2, ,35,3,1,192933.p01, , , , , , , , , , , , 
192948,192948.v01,1,2,2016,AUDI, ,AUDI,,,,1,1,2,2, ,0,0,0,0,1, ,2016, ,9000, ,2, ,2, ,22,3,2,192948.p02, , , , , , , , , , , , 
192941,192941.v01,1,2,1999,FORD, ,FORD,,,,1,1,9,9, ,0,0,0,0,1, ,1999, ,8000, ,2, ,2, ,17,1,1,192941.p01, , , , , , , , , , , , 
192954,192954.v01,1,1,2018,HYUNDAI, ,HYUNDAI,,,,5,5,3,3, ,0,0,0,1,2, ,2018,5,15000, ,2, ,2, ,140,2,1,192954.p01, , , , , , , , , , , , 
192942,192942.v01,1,1,2012,TOYOTA, ,TOYOTA,,,,1,1,7,7, ,0,0,0,0,1, ,2012, ,5000, ,2, ,2, ,23,4,1,192942.p01, , , , , , , , , , , , 
192952,192952.v01,1,2,2018,CHEVROLET, ,CHEVROLET,,,,1,1,9,9, ,0,0,0,0,2, ,2018,7,10000, ,2, ,2, ,20,5,2,192952.p02, , , , , , , , , , , , 
192956,192956.v03,3,3,2002,MERCEDES-BENZ, ,MERCEDES-BENZ,,,,1,1,2,2, ,0,0,0,0,3, ,2013, ,8000, ,2, ,2, ,18,3,2,192956.p02, , , , , , , , , , , , 
192957,192957.v01,1,1,2010,VOLKSWAGEN, ,VOLKSWAGEN,,,,1,1,2,2, ,0,0,0,0,1, ,2010, ,10000, ,2, ,2, ,20,3,1,192957.p01, , , , , , , , , , , , 
192975,192975.v02,2,4,2008,MERCURY, ,MERCURY,,,,1,1,8,8, ,0,0,0,0,3, ,2018,5,2000, ,2, ,2, ,15,3,2,192975.p02, , , , , , , , , , , , 
192955,192955.v02,2,2,2016,NISSAN, ,NISSAN,,,,1,1,3,3, ,0,0,0,0,3, ,2018,10,13000, ,2, ,2, ,34,5,2,192955.p02, , , , , , , , , , , , 
192965,192965.v01,1,1,2018,CHEVROLET, ,CHEVROLET,,,,1,1,6,6, ,0,0,0,0,2, ,2018,2,30000, ,2, ,2, ,20,2,1,192965.p01, , , , , , , , , , , , 
192969,192969.v03,3,3,1980,VOLKSWAGEN, ,VOLKSWAGEN,,,,1,1,2,2,3,0,0,0,0,3, ,2016, ,0, ,2, ,2, ,30,6,2,192969.p02, , , , , , , , , , , , 
192962,192962.v01,1,1,2009,NISSAN, ,NISSAN,,,,1,1,5,5, ,0,0,0,0,1, ,2009, ,149888, ,2, ,2, ,26,1,1,192962.p01, , , , , , , , , , , , 
192963,192963.v02,2,2,2005,JEEP, ,JEEP,,,,1,1,8,8, ,0,0,0,0,1, ,2005, ,7500, ,2, ,2, ,13,4,1,192963.p01, , , , , , , , , , , , 
192970,192970.v02,2,2,1999,HYUNDAI, ,HYUNDAI,,,,1,1,3,3, ,0,0,0,0,3, ,2001, ,1500, ,2, ,2, ,20,3,2,192970.p02, , , , , , , , , , , , 
192967,192967.v01,1,4,2013,HYUNDAI, ,HYUNDAI,,,,1,1,6,6, ,0,0,0,0,6, ,2014, ,25000, ,2, ,2, ,35,4,1,192967.p01, , , , , , , , , , , , 
192967,192967.v04,4,4,2004,CHRYSLER, ,CHRYSLER,,,,1,1,7,7, ,0,0,0,0,3, ,2010, ,2000, ,2, ,2, ,25,4,2,192967.p02, , , , , , , , , , , , 
192979,192979.v02,2,2,2017,CHEVROLET, ,CHEVROLET,,,,1,1,7,7, ,0,0,0,0,1, ,2017, ,2000, ,2, ,2, ,25,3,2,192979.p02, , , , , , , , , , , , 
192980,192980.v01,1,3,2015,NISSAN, ,NISSAN,,,,1,1,3,3, ,0,0,0,0,3, ,2018,4,10000, ,2, ,2, ,27,3,1,192980.p01, , , , , , , , , , , , 
192983,192983.v02,2,2,2015,VOLKSWAGEN, ,VOLKSWAGEN,,,,4,4,2,2, ,0,0,0,0,1, ,2017, ,22000, ,2, ,2, ,45,4,2,192983.p02, , , , , , , , , , , , 
192984,192984.v01,1,1,2010,NISSAN, ,NISSAN,,,,1,1,3,3, ,0,0,0,0,3, ,2012, ,25000, ,2, ,2, ,35,3,1,192984.p01, , , , , , , , , , , , 
192987,192987.v01,1,4,2002,TOYOTA, ,TOYOTA,,,,1,1,9,9, ,0,0,0,0,1, ,2002, ,6000, ,2, ,2, ,12,5,4,192987.p04, , , , , , , , , , , , 
191518,191518.v02,2,3,2016,TOYOTA, ,TOYOTA,,,,1,1,3,3, ,0,0,0,0,3, ,2018,6,15000, ,2, ,2, ,27,5,2,191518.p02, , , , , , , , , , , , 
191520,191520.v01,1,2,2003,GMC, ,GMC,,,,1,1,13,13, ,0,0,0,0,3, ,2010, ,5000, ,2, ,2, ,16,2,1,191520.p01, , , , , , , , , , , , 
191522,191522.v01,1,1,2018,HONDA, ,HONDA,,,,6,6,3,3, ,0,0,1,0,2, ,2018,7,12000, ,1,6000,2, ,70,2,1,191522.p01, , , , , , , , , , , , 
191519,191519.v02,2,2,1999,CHEVROLET, ,CHEVROLET,,,,1,1,9,9, ,0,0,0,0,1, ,2000, ,7000, ,2, ,2, ,20,6,2,191519.p02, , , , , , , , , , , , 
191533,191533.v02,2,2,2018,SUBARU, ,SUBARU,,,,1,1,3,3, ,0,0,0,0,1, ,2018,3,18000, ,2, ,2, ,24,4,2,191533.p02, , , , , , , , , , , , 
191535,191535.v01,1,1,2005,TOYOTA, ,TOYOTA,,,,1,1,3,3, ,0,0,0,0,1, ,2005, ,5000, ,2, ,2, ,25,4,1,191535.p01, , , , , , , , , , , , 
191534,191534.v01,1,2,2018,ACURA, ,ACURA,,,,1,1,2,2, ,0,0,0,0,2, ,2017, ,5000, ,2, ,2, ,24,2,1,191534.p01, , , , , , , , , , , , 
191538,191538.v01,1,1,2006,HYUNDAI, ,HYUNDAI,,,,1,1,2,2, ,0,0,0,0,3, ,2019,4,8000, ,2, ,2, ,23,3,1,191538.p01, , , , , , , , , , , , 
191539,191539.v01,1,1,2006,TOYOTA, ,TOYOTA,,,,1,1,2,2, ,0,0,0,0,1, ,2006, ,5000, ,2, ,2, ,25,6,1,191539.p01, , , , , , , , , , , , 
191542,191542.v02,2,4,2015,HONDA, ,HONDA,,,,1,1,6,6, ,0,0,0,0,1, ,2015, ,6000, ,2, ,2, ,25,5,3,191542.p03, , , , , , , , , , , , 
191548,191548.v01,1,1,2007,CHEVROLET, ,CHEVROLET,,,,1,1,13,13, ,0,0,0,0,3, ,2012, ,10000, ,2, ,2, ,12,2,1,191548.p01, , , , , , , , , , , , 
191560,191560.v01,1,4,2004,VOLVO, ,VOLVO,,,,1,1,3,3, ,0,0,0,0,3, ,2005, ,10000, ,2, ,2, ,25,6,1,191560.p01, , , , , , , , , , , , 
191560,191560.v04,4,4,2019,TESLA, ,TESLA,,,,5,5,3,3, ,0,0,0,1,1, ,2019,3,12000, ,2, ,2, ,60,6,2,191560.p02, , , , , , , , , , , , 
191564,191564.v02,2,3,2015,MERCEDES-BENZ, ,MERCEDES-BENZ,,,,4,4,11,11, ,0,0,0,0,1, ,2017, ,0, ,2, ,2, ,18,6,2,191564.p02, , , , , , , , , , , , 
191567,191567.v03,3,4,2014,PORSCHE, ,PORSCHE,,,,4,4,6,6, ,0,0,0,0,1, ,2015, ,10000, ,2, ,2, ,28,5,2,191567.p02, , , , , , , , , , , , 
191565,191565.v02,2,2,2017,HONDA, ,HONDA,,,,6,6,3,3, ,0,0,1,0,2, ,2018,2,18000, ,2, ,2, ,40,2,1,191565.p01, , , , , , , , , , , , 
191568,191568.v01,1,3,2004,LEXUS, ,LEXUS,,,,1,1,7,7, ,0,0,0,0,3, ,2006, ,5000, ,2, ,2, ,22,6,1,191568.p01, , , , , , , , , , , , 
191572,191572.v01,1,2,2017,TOYOTA, ,TOYOTA,,,,6,6,1,1, ,0,0,1,0,2, ,2017, ,10000, ,2, ,2, ,60,2,1,191572.p01, , , , , , , , , , , , 
191574,191574.v02,2,2,2013,AUDI, ,AUDI,,,,1,1,5,5, ,0,0,0,0,3, ,2018,10,6000, ,2, ,2, ,26,2,2,191574.p02, , , , , , , , , , , , 
191578,191578.v01,1,4,1996,FORD, ,FORD,,,,4,4,13,13, ,0,0,0,0,6, ,2016, ,4000, ,2, ,2, ,15,2,1,191578.p01, , , , , , , , , , , , 
191578,191578.v04,4,4,1992,MERCEDES-BENZ, ,MERCEDES-BENZ,,,,1,1,5,5, ,0,0,0,0,3, ,2018,1,0, ,2, ,2, ,12,6,3,191578.p03, , , , , , , , , , , , 
191577,191577.v02,2,2,2001,MITSUBISHI, ,MITSUBISHI,,,,1,1,3,3, ,0,0,0,0,3, ,2012, ,1000, ,2, ,2, ,15,2,1,191577.p01, , , , , , , , , , , , 
191589,191589.v01,1,2,2017,VOLVO, ,VOLVO,,,,1,1,3,3, ,0,0,0,0,1, ,2018,5,12000, ,2, ,2, ,35,4,2,191589.p02, , , , , , , , , , , , 
191587,191587.v02,2,2,2010,HONDA, ,HONDA,,,,1,1,3,3, ,0,0,0,0,1, ,2010, ,1000, ,2, ,2, ,26,4,2,191587.p02, , , , , , , , , , , , 
191582,191582.v01,1,1,2017,TESLA, ,TESLA,,,,5,5,3,3, ,0,0,0,1,1, ,2017, ,10000, ,2, ,2, ,75,4,1,191582.p01, , , , , , , , , , , , 
191585,191585.v02,2,2,2018,CHEVROLET, ,CHEVROLET,,,,1,1,12,12, ,0,0,0,0,1, ,2018,5,4000, ,2, ,2, ,22,4,2,191585.p02, , , , , , , , , , , , 
191598,191598.v01,1,2,2014,SUBARU, ,SUBARU,,,,1,1,8,8, ,0,0,0,0,1, ,2014, ,87000, ,2, ,2, ,23,3,1,191598.p01, , , , , , , , , , , , 
191595,191595.v01,1,2,2002,CHEVROLET, ,CHEVROLET,,,,1,1,3,3, ,0,0,0,0,6, ,2019,2,500, ,2, ,2, ,25,6,1,191595.p01, , , , , , , , , , , , 
191596,191596.v01,1,1,1996,TOYOTA, ,TOYOTA,,,,1,1,2,2, ,0,0,0,0,6, ,2012, ,10000, ,2, ,2, ,16,2,1,191596.p01, , , , , , , , , , , , 
191599,191599.v01,1,2,2014,CHEVROLET, ,CHEVROLET,,,,8,8,13,13, ,0,0,0,0,3, ,2016, ,1000, ,2, ,2, ,18,6,1,191599.p01, , , , , , , , , , , , 
191603,191603.v04,4,4,2019,LEXUS, ,LEXUS,,,,2,2,6,6, ,1,0,0,0,1, ,2019,5,5000, ,2, ,2, ,30,4,2,191603.p02, , , , , , , , , , , , 
191631,191631.v01,1,2,2006,TOYOTA, ,TOYOTA,,,,1,1,2,2, ,0,0,0,0,3, ,2018,10,2000, ,2, ,2, ,30,3,1,191631.p01, , , , , , , , , , , , 
191609,191609.v02,2,3,2003,HONDA, ,HONDA,,,,1,1,10,10, ,0,0,0,0,1, ,2002, ,8000, ,2, ,2, ,22,6,2,191609.p02, , , , , , , , , , , , 
191611,191611.v01,1,2,2007,HONDA, ,HONDA,,,,1,1,6,6, ,0,0,0,0,1, ,2007, ,2500, ,2, ,2, ,31,2,1,191611.p01, , , , , , , , , , , , 
191614,191614.v01,1,3,2012,SUBARU, ,SUBARU,,,,1,1,7,7, ,0,0,0,0,1, ,2012, ,14000, ,2, ,2, ,24,3,1,191614.p01, , , , , , , , , , , , 
191618,191618.v03,3,5,2016,BMW, ,BMW,,,,1,1,5,5, ,0,0,0,0,3, ,2018,11,3000, ,2, ,2, ,28,6,1,191618.p01, , , , , , , , , , , , 
191708,191708.v02,2,3,2005,HONDA, ,HONDA,,,,1,1,10,10, ,0,0,0,0,3, ,2018,8,3000, ,2, ,2, ,25,3,4,191708.p04, , , , , , , , , , , , 
191620,191620.v01,1,1,2014,HONDA, ,HONDA,,,,1,1,2,2, ,0,0,0,0,3, ,2017, ,4000, ,2, ,2, ,30,3,1,191620.p01, , , , , , , , , , , , 
191625,191625.v02,2,2,2018,TOYOTA, ,TOYOTA,,,,1,1,3,3, ,0,0,0,0,1, ,2018,10,10000, ,2, ,2, ,32,4,1,191625.p01, , , , , , , , , , , , 
191622,191622.v01,1,2,2017,DODGE, ,DODGE,,,,8,8,11,11, ,0,0,0,0,3, ,2018,11,10000, ,2, ,2, ,17,3,2,191622.p02, , , , , , , , , , , , 
191624,191624.v02,2,2,1980,FORD, ,FORD,,,,1,1,4,4,3,0,0,0,0,3, ,2014, ,1000, ,2, ,2, ,10,6,1,191624.p01, , , , , , , , , , , , 
191626,191626.v01,1,2,2012,MERCEDES-BENZ, ,MERCEDES-BENZ,,,,1,1,3,3, ,0,0,0,0,3, ,2014, ,10000, ,2, ,2, ,22,3,1,191626.p01, , , , , , , , , , , , 
191637,191637.v01,1,2,2015,HONDA, ,HONDA,,,,1,1,3,3, ,0,0,0,0,3, ,2016, ,35000, ,2, ,2, ,32,4,1,191637.p01, , , , , , , , , , , , 
191632,191632.v01,1,3,2017,HONDA, ,HONDA,,,,6,6,3,3, ,0,0,1,0,2, ,2017, ,10000, ,2, ,2, ,50,2,1,191632.p01, , , , , , , , , , , , 
191635,191635.v01,1,1,2013,TOYOTA, ,TOYOTA,,,,2,2,7,7, ,1,0,0,0,1, ,2013, ,8000, ,2, ,2, ,40,5,1,191635.p01, , , , , , , , , , , , 
191644,191644.v02,2,3,2007,TOYOTA, ,TOYOTA,,,,1,1,12,12, ,0,0,0,0,3, ,2019,5,12000, ,2, ,2, ,20,2,1,191644.p01, , , , , , , , , , , , 
191636,191636.v01,1,2,2014,FORD, ,FORD,,,,1,1,6,6, ,0,0,0,0,3, ,2016, ,25000, ,2, ,2, ,20,3,1,191636.p01, , , , , , , , , , , , 
191643,191643.v02,2,2,2018,TOYOTA, ,TOYOTA,,,,6,6,1,1, ,0,0,1,0,2, ,2018,8,4000, ,2, ,2, ,149,2,1,191643.p01, , , , , , , , , , , , 
191650,191650.v01,1,1,2014,TOYOTA, ,TOYOTA,,,,1,1,3,3, ,0,0,0,0,3, ,2017, ,2000, ,2, ,2, ,20,2,2,191650.p02, , , , , , , , , , , , 
191647,191647.v01,1,3,2013,FORD, ,FORD,,,,1,1,13,13, ,0,0,0,0,3, ,2016, ,18000, ,2, ,2, ,14,3,1,191647.p01, , , , , , , , , , , , 
191729,191729.v05,5,5,1998,JEEP, ,JEEP,,,,1,1,6,6, ,0,0,0,0,3, ,2017, ,2000, ,2, ,2, ,16,5,2,191729.p02, , , , , , , , , , , , 
191658,191658.v02,2,3,2014,HONDA, ,HONDA,,,,1,1,3,3, ,0,0,0,0,1, ,2014, ,6000, ,2, ,2, ,29,3,1,191658.p01, , , , , , , , , , , , 
